Tiempo(s)	Voltaje(V)
5.559999999999999609e+00	-3.977526219678111374e-01
5.570000000000000284e+00	-4.241323588648810983e-01
5.580000000000000071e+00	-4.463299423514399678e-01
5.589999999999999858e+00	-4.579112902574706823e-01
5.599999999999999645e+00	-4.630585559934843332e-01
5.610000000000000320e+00	-4.653104847529903054e-01
5.620000000000000107e+00	-4.665973011869937181e-01
5.629999999999999893e+00	-4.701360463805031031e-01
5.639999999999999680e+00	-4.887948846735525876e-01
5.650000000000000355e+00	-5.302947146701626480e-01
5.660000000000000142e+00	-5.865929336578119546e-01
5.669999999999999929e+00	-6.020347308658529073e-01
5.679999999999999716e+00	-4.891165887820534408e-01
5.690000000000000391e+00	-1.957224418292753398e-01
5.700000000000000178e+00	2.208843786793295294e-01
5.709999999999999964e+00	4.914375339285470545e-01
5.719999999999999751e+00	3.910658520762808621e-01
5.730000000000000426e+00	-1.074257944128476083e-02
5.740000000000000213e+00	-4.244540629733819515e-01
5.750000000000000000e+00	-6.596197662875056267e-01
5.759999999999999787e+00	-6.959723305481020361e-01
5.769999999999999574e+00	-6.287361718714237213e-01
5.780000000000000249e+00	-5.489535529632121325e-01
5.790000000000000036e+00	-5.016630490135867149e-01
5.799999999999999822e+00	-4.846127312630414963e-01
5.809999999999999609e+00	-4.820390983950346708e-01
5.820000000000000284e+00	-4.817173942865338176e-01
5.830000000000000071e+00	-4.817173942865338176e-01
5.839999999999999858e+00	-4.826825066120363772e-01
5.849999999999999645e+00	-4.817173942865338176e-01
5.860000000000000320e+00	-4.807522819610312581e-01
5.870000000000000107e+00	-4.807522819610312581e-01
5.879999999999999893e+00	-4.797871696355286986e-01
5.889999999999999680e+00	-4.781786490930244327e-01
5.900000000000000355e+00	-4.752833121165167540e-01
5.910000000000000142e+00	-4.682058217294979841e-01
5.919999999999999929e+00	-4.550159532809630036e-01
5.929999999999999716e+00	-4.321749615774024278e-01
5.940000000000000391e+00	-4.064386328973341733e-01
5.950000000000000178e+00	-3.839193453022744507e-01
5.959999999999999964e+00	-3.774852631322573870e-01
5.969999999999999751e+00	-3.887449069297872484e-01
5.980000000000000426e+00	-4.131944191758520901e-01
5.990000000000000213e+00	-4.398958601814229041e-01
6.000000000000000000e+00	-4.595198107999749482e-01
6.009999999999999787e+00	-4.711011587060056627e-01
6.019999999999999574e+00	-4.778569449845235795e-01
6.030000000000000249e+00	-4.801088737440295517e-01
6.040000000000000036e+00	-4.804305778525304049e-01
6.049999999999999822e+00	-4.794654655270278454e-01
6.059999999999999609e+00	-4.801088737440295517e-01
6.070000000000000284e+00	-4.791437614185269922e-01
6.080000000000000071e+00	-4.785003532015252858e-01
6.089999999999999858e+00	-4.797871696355286986e-01
6.099999999999999645e+00	-4.781786490930244327e-01
6.110000000000000320e+00	-4.785003532015252858e-01
6.120000000000000107e+00	-4.791437614185269922e-01
6.129999999999999893e+00	-4.772135367675218731e-01
6.139999999999999680e+00	-4.781786490930244327e-01
6.150000000000000355e+00	-4.762484244420193136e-01
6.160000000000000142e+00	-4.756050162250176072e-01
6.169999999999999929e+00	-4.765701285505201668e-01
6.179999999999999716e+00	-4.752833121165167540e-01
6.190000000000000391e+00	-4.749616080080159009e-01
6.200000000000000178e+00	-4.749616080080159009e-01
6.209999999999999964e+00	-4.749616080080159009e-01
6.219999999999999751e+00	-4.749616080080159009e-01
6.230000000000000426e+00	-4.736747915740124881e-01
6.240000000000000213e+00	-4.746399038995150477e-01
6.250000000000000000e+00	-4.736747915740124881e-01
6.259999999999999787e+00	-4.733530874655116349e-01
6.269999999999999574e+00	-4.736747915740124881e-01
6.280000000000000249e+00	-4.730313833570107818e-01
6.290000000000000036e+00	-4.733530874655116349e-01
6.299999999999999822e+00	-4.723879751400090754e-01
6.309999999999999609e+00	-4.717445669230073690e-01
6.320000000000000284e+00	-4.717445669230073690e-01
6.330000000000000071e+00	-4.701360463805031031e-01
6.339999999999999858e+00	-4.714228628145065159e-01
6.349999999999999645e+00	-4.707794545975048095e-01
6.360000000000000320e+00	-4.691709340550005436e-01
6.370000000000000107e+00	-4.701360463805031031e-01
6.379999999999999893e+00	-4.691709340550005436e-01
6.389999999999999680e+00	-4.698143422720022500e-01
6.400000000000000355e+00	-4.688492299464996904e-01
6.410000000000000142e+00	-4.678841176209971309e-01
6.419999999999999929e+00	-4.685275258379988372e-01
6.429999999999999716e+00	-4.678841176209971309e-01
6.440000000000000391e+00	-4.688492299464996904e-01
6.450000000000000178e+00	-4.675624135124962777e-01
6.459999999999999964e+00	-4.672407094039954245e-01
6.469999999999999751e+00	-4.672407094039954245e-01
6.480000000000000426e+00	-4.662755970784928650e-01
6.490000000000000213e+00	-4.665973011869937181e-01
6.500000000000000000e+00	-4.620934436679817736e-01
6.509999999999999787e+00	-4.537291368469595909e-01
6.519999999999999574e+00	-4.360354108794126660e-01
6.530000000000000249e+00	-4.096556739823427051e-01
6.540000000000000036e+00	-3.877797946042846888e-01
6.549999999999999822e+00	-3.823108247597701848e-01
6.559999999999999609e+00	-3.990394384018145502e-01
6.570000000000000284e+00	-4.257408794073853642e-01
6.580000000000000071e+00	-4.479384628939442337e-01
6.589999999999999858e+00	-4.608066272339783609e-01
6.599999999999999645e+00	-4.649887806444894522e-01
6.610000000000000320e+00	-4.662755970784928650e-01
6.620000000000000107e+00	-4.669190052954945713e-01
6.629999999999999893e+00	-4.711011587060056627e-01
6.639999999999999680e+00	-4.907251093245577067e-01
6.650000000000000355e+00	-5.312598269956652075e-01
6.660000000000000142e+00	-5.882014542003162205e-01
6.669999999999999929e+00	-6.029998431913554668e-01
6.679999999999999716e+00	-4.887948846735525876e-01
6.690000000000000391e+00	-1.937922171782702208e-01
6.700000000000000178e+00	2.212060827878303826e-01
6.709999999999999964e+00	4.907941257115453482e-01
6.719999999999999751e+00	3.901007397507783026e-01
6.730000000000000426e+00	-1.428132463479414582e-02
6.740000000000000213e+00	-4.263842876243870705e-01
6.750000000000000000e+00	-6.609065827215090394e-01
6.759999999999999787e+00	-6.966157387651037425e-01
6.769999999999999574e+00	-6.297012841969262809e-01
6.780000000000000249e+00	-5.492752570717129856e-01
6.790000000000000036e+00	-5.029498654475901276e-01
6.799999999999999822e+00	-4.862212518055457622e-01
6.809999999999999609e+00	-4.842910271545406431e-01
6.820000000000000284e+00	-4.836476189375389367e-01
6.830000000000000071e+00	-4.836476189375389367e-01
6.839999999999999858e+00	-4.836476189375389367e-01
6.849999999999999645e+00	-4.836476189375389367e-01
6.860000000000000320e+00	-4.836476189375389367e-01
6.870000000000000107e+00	-4.830042107205372304e-01
6.879999999999999893e+00	-4.833259148290380836e-01
6.889999999999999680e+00	-4.830042107205372304e-01
6.900000000000000355e+00	-4.794654655270278454e-01
6.910000000000000142e+00	-4.736747915740124881e-01
6.919999999999999929e+00	-4.595198107999749482e-01
6.929999999999999716e+00	-4.370005232049152255e-01
6.940000000000000391e+00	-4.112641945248469710e-01
6.950000000000000178e+00	-3.881014987127855420e-01
6.959999999999999964e+00	-3.813457124342676252e-01
6.969999999999999751e+00	-3.926053562317974865e-01
6.980000000000000426e+00	-4.164114602608606219e-01
6.990000000000000213e+00	-4.427911971579305828e-01
7.000000000000000000e+00	-4.620934436679817736e-01
7.009999999999999787e+00	-4.756050162250176072e-01
7.019999999999999574e+00	-4.804305778525304049e-01
7.030000000000000249e+00	-4.817173942865338176e-01
7.040000000000000036e+00	-4.833259148290380836e-01
7.049999999999999822e+00	-4.817173942865338176e-01
7.059999999999999609e+00	-4.820390983950346708e-01
7.070000000000000284e+00	-4.823608025035355240e-01
7.080000000000000071e+00	-4.807522819610312581e-01
7.089999999999999858e+00	-4.813956901780329645e-01
7.099999999999999645e+00	-4.801088737440295517e-01
7.110000000000000320e+00	-4.794654655270278454e-01
7.120000000000000107e+00	-4.797871696355286986e-01
7.129999999999999893e+00	-4.788220573100261390e-01
7.139999999999999680e+00	-4.794654655270278454e-01
7.150000000000000355e+00	-4.778569449845235795e-01
7.160000000000000142e+00	-4.778569449845235795e-01
7.169999999999999929e+00	-4.778569449845235795e-01
7.179999999999999716e+00	-4.765701285505201668e-01
7.190000000000000391e+00	-4.781786490930244327e-01
7.200000000000000178e+00	-4.762484244420193136e-01
7.209999999999999964e+00	-4.756050162250176072e-01
7.219999999999999751e+00	-4.752833121165167540e-01
7.230000000000000426e+00	-4.752833121165167540e-01
7.240000000000000213e+00	-4.762484244420193136e-01
7.250000000000000000e+00	-4.749616080080159009e-01
7.259999999999999787e+00	-4.752833121165167540e-01
7.269999999999999574e+00	-4.749616080080159009e-01
7.280000000000000249e+00	-4.733530874655116349e-01
7.290000000000000036e+00	-4.736747915740124881e-01
7.299999999999999822e+00	-4.733530874655116349e-01
7.309999999999999609e+00	-4.723879751400090754e-01
7.320000000000000284e+00	-4.723879751400090754e-01
7.330000000000000071e+00	-4.720662710315082222e-01
7.339999999999999858e+00	-4.723879751400090754e-01
7.349999999999999645e+00	-4.717445669230073690e-01
7.360000000000000320e+00	-4.707794545975048095e-01
7.370000000000000107e+00	-4.704577504890039563e-01
7.379999999999999893e+00	-4.698143422720022500e-01
7.389999999999999680e+00	-4.701360463805031031e-01
7.400000000000000355e+00	-4.691709340550005436e-01
7.410000000000000142e+00	-4.691709340550005436e-01
7.419999999999999929e+00	-4.688492299464996904e-01
7.429999999999999716e+00	-4.691709340550005436e-01
7.440000000000000391e+00	-4.691709340550005436e-01
7.450000000000000178e+00	-4.678841176209971309e-01
7.459999999999999964e+00	-4.675624135124962777e-01
7.469999999999999751e+00	-4.672407094039954245e-01
7.480000000000000426e+00	-4.659538929699920118e-01
7.490000000000000213e+00	-4.662755970784928650e-01
7.500000000000000000e+00	-4.620934436679817736e-01
7.509999999999999787e+00	-4.524423204129561782e-01
7.519999999999999574e+00	-4.350702985539101064e-01
7.530000000000000249e+00	-4.080471534398384392e-01
7.540000000000000036e+00	-3.881014987127855420e-01
7.549999999999999822e+00	-3.813457124342676252e-01
7.559999999999999609e+00	-3.996828466188162565e-01
7.570000000000000284e+00	-4.263842876243870705e-01
7.580000000000000071e+00	-4.476167587854433805e-01
7.589999999999999858e+00	-4.614500354509800673e-01
7.599999999999999645e+00	-4.643453724274877459e-01
7.610000000000000320e+00	-4.656321888614911586e-01
7.620000000000000107e+00	-4.672407094039954245e-01
7.629999999999999893e+00	-4.707794545975048095e-01
7.639999999999999680e+00	-4.907251093245577067e-01
7.650000000000000355e+00	-5.315815311041660607e-01
7.660000000000000142e+00	-5.882014542003162205e-01
7.669999999999999929e+00	-6.023564349743537605e-01
7.679999999999999716e+00	-4.891165887820534408e-01
7.690000000000000391e+00	-1.934705130697693676e-01
7.700000000000000178e+00	2.234580115473363549e-01
7.709999999999999964e+00	4.907941257115453482e-01
7.719999999999999751e+00	3.875271068827714771e-01
7.730000000000000426e+00	-1.556814106879755855e-02
7.740000000000000213e+00	-4.276711040583904833e-01
7.750000000000000000e+00	-6.621933991555124521e-01
7.759999999999999787e+00	-6.962940346566028893e-01
7.769999999999999574e+00	-6.287361718714237213e-01
7.780000000000000249e+00	-5.489535529632121325e-01
7.790000000000000036e+00	-5.026281613390892744e-01
7.799999999999999822e+00	-4.852561394800432026e-01
7.809999999999999609e+00	-4.830042107205372304e-01
7.820000000000000284e+00	-4.826825066120363772e-01
7.830000000000000071e+00	-4.826825066120363772e-01
7.839999999999999858e+00	-4.823608025035355240e-01
7.849999999999999645e+00	-4.820390983950346708e-01
7.860000000000000320e+00	-4.804305778525304049e-01
7.870000000000000107e+00	-4.813956901780329645e-01
7.879999999999999893e+00	-4.807522819610312581e-01
7.889999999999999680e+00	-4.801088737440295517e-01
7.900000000000000355e+00	-4.765701285505201668e-01
7.910000000000000142e+00	-4.698143422720022500e-01
7.919999999999999929e+00	-4.556593614979647100e-01
7.929999999999999716e+00	-4.328183697944041342e-01
7.940000000000000391e+00	-4.080471534398384392e-01
7.950000000000000178e+00	-3.855278658447787166e-01
7.959999999999999964e+00	-3.784503754577599466e-01
7.969999999999999751e+00	-3.909968356892932206e-01
7.980000000000000426e+00	-4.135161232843529433e-01
7.990000000000000213e+00	-4.415043807239271700e-01
8.000000000000000000e+00	-4.601632190169766545e-01
8.009999999999999787e+00	-4.717445669230073690e-01
8.019999999999999574e+00	-4.775352408760227263e-01
8.029999999999999361e+00	-4.794654655270278454e-01
8.039999999999999147e+00	-4.810739860695321113e-01
8.050000000000000711e+00	-4.801088737440295517e-01
8.060000000000000497e+00	-4.794654655270278454e-01
8.070000000000000284e+00	-4.797871696355286986e-01
8.080000000000000071e+00	-4.801088737440295517e-01
8.089999999999999858e+00	-4.791437614185269922e-01
8.099999999999999645e+00	-4.778569449845235795e-01
8.109999999999999432e+00	-4.781786490930244327e-01
8.119999999999999218e+00	-4.785003532015252858e-01
8.130000000000000782e+00	-4.775352408760227263e-01
8.140000000000000568e+00	-4.778569449845235795e-01
8.150000000000000355e+00	-4.772135367675218731e-01
8.160000000000000142e+00	-4.772135367675218731e-01
8.169999999999999929e+00	-4.775352408760227263e-01
8.179999999999999716e+00	-4.762484244420193136e-01
8.189999999999999503e+00	-4.772135367675218731e-01
8.199999999999999289e+00	-4.752833121165167540e-01
8.210000000000000853e+00	-4.749616080080159009e-01
8.220000000000000639e+00	-4.746399038995150477e-01
8.230000000000000426e+00	-4.749616080080159009e-01
8.240000000000000213e+00	-4.743181997910141945e-01
8.250000000000000000e+00	-4.733530874655116349e-01
8.259999999999999787e+00	-4.733530874655116349e-01
8.269999999999999574e+00	-4.733530874655116349e-01
8.279999999999999361e+00	-4.723879751400090754e-01
8.289999999999999147e+00	-4.739964956825133413e-01
8.300000000000000711e+00	-4.723879751400090754e-01
8.310000000000000497e+00	-4.720662710315082222e-01
8.320000000000000284e+00	-4.717445669230073690e-01
8.330000000000000071e+00	-4.714228628145065159e-01
8.339999999999999858e+00	-4.704577504890039563e-01
8.349999999999999645e+00	-4.704577504890039563e-01
8.359999999999999432e+00	-4.694926381635013968e-01
8.369999999999999218e+00	-4.701360463805031031e-01
8.380000000000000782e+00	-4.694926381635013968e-01
8.390000000000000568e+00	-4.698143422720022500e-01
8.400000000000000355e+00	-4.685275258379988372e-01
8.410000000000000142e+00	-4.688492299464996904e-01
8.419999999999999929e+00	-4.688492299464996904e-01
8.429999999999999716e+00	-4.672407094039954245e-01
8.439999999999999503e+00	-4.678841176209971309e-01
8.449999999999999289e+00	-4.669190052954945713e-01
8.460000000000000853e+00	-4.682058217294979841e-01
8.470000000000000639e+00	-4.669190052954945713e-01
8.480000000000000426e+00	-4.662755970784928650e-01
8.490000000000000213e+00	-4.665973011869937181e-01
8.500000000000000000e+00	-4.620934436679817736e-01
8.509999999999999787e+00	-4.527640245214570314e-01
8.519999999999999574e+00	-4.344268903369084001e-01
8.529999999999999361e+00	-4.086905616568401456e-01
8.539999999999999147e+00	-3.871363863872829825e-01
8.550000000000000711e+00	-3.819891206512693316e-01
8.560000000000000497e+00	-3.996828466188162565e-01
8.570000000000000284e+00	-4.270276958413887769e-01
8.580000000000000071e+00	-4.485818711109459400e-01
8.589999999999999858e+00	-4.617717395594809204e-01
8.599999999999999645e+00	-4.656321888614911586e-01
8.609999999999999432e+00	-4.669190052954945713e-01
8.619999999999999218e+00	-4.672407094039954245e-01
8.630000000000000782e+00	-4.720662710315082222e-01
8.640000000000000568e+00	-4.900817011075560004e-01
8.650000000000000355e+00	-5.319032352126669139e-01
8.660000000000000142e+00	-5.875580459833145142e-01
8.669999999999999929e+00	-6.023564349743537605e-01
8.679999999999999716e+00	-4.878297723480500281e-01
8.689999999999999503e+00	-1.921836966357659549e-01
8.699999999999999289e+00	2.244231238728389144e-01
8.710000000000000853e+00	4.904724216030444950e-01
8.720000000000000639e+00	3.868836986657697707e-01
8.730000000000000426e+00	-1.717666161130182445e-02
8.740000000000000213e+00	-4.312098492518998682e-01
8.750000000000000000e+00	-6.625151032640133053e-01
8.759999999999999787e+00	-6.975808510906063020e-01
8.769999999999999574e+00	-6.287361718714237213e-01
8.779999999999999361e+00	-5.486318488547112793e-01
8.789999999999999147e+00	-5.026281613390892744e-01
8.800000000000000711e+00	-4.858995476970449090e-01
8.810000000000000497e+00	-4.833259148290380836e-01
8.820000000000000284e+00	-4.833259148290380836e-01
8.830000000000000071e+00	-4.830042107205372304e-01
8.839999999999999858e+00	-4.823608025035355240e-01
8.849999999999999645e+00	-4.810739860695321113e-01
8.859999999999999432e+00	-4.813956901780329645e-01
8.869999999999999218e+00	-4.810739860695321113e-01
8.880000000000000782e+00	-4.801088737440295517e-01
8.890000000000000568e+00	-4.801088737440295517e-01
8.900000000000000355e+00	-4.759267203335184604e-01
8.910000000000000142e+00	-4.691709340550005436e-01
8.919999999999999929e+00	-4.550159532809630036e-01
8.929999999999999716e+00	-4.321749615774024278e-01
8.939999999999999503e+00	-4.067603370058350265e-01
8.949999999999999289e+00	-3.842410494107753038e-01
8.960000000000000853e+00	-3.771635590237565339e-01
8.970000000000000639e+00	-3.890666110382881016e-01
8.980000000000000426e+00	-4.128727150673512369e-01
8.990000000000000213e+00	-4.395741560729220510e-01
9.000000000000000000e+00	-4.604849231254775077e-01
9.009999999999999787e+00	-4.730313833570107818e-01
9.019999999999999574e+00	-4.778569449845235795e-01
9.029999999999999361e+00	-4.788220573100261390e-01
9.039999999999999147e+00	-4.804305778525304049e-01
9.050000000000000711e+00	-4.791437614185269922e-01
9.060000000000000497e+00	-4.804305778525304049e-01
9.070000000000000284e+00	-4.797871696355286986e-01
9.080000000000000071e+00	-4.785003532015252858e-01
9.089999999999999858e+00	-4.801088737440295517e-01
9.099999999999999645e+00	-4.775352408760227263e-01
9.109999999999999432e+00	-4.781786490930244327e-01
9.119999999999999218e+00	-4.781786490930244327e-01
9.130000000000000782e+00	-4.772135367675218731e-01
9.140000000000000568e+00	-4.778569449845235795e-01
9.150000000000000355e+00	-4.765701285505201668e-01
9.160000000000000142e+00	-4.762484244420193136e-01
9.169999999999999929e+00	-4.762484244420193136e-01
9.179999999999999716e+00	-4.752833121165167540e-01
9.189999999999999503e+00	-4.759267203335184604e-01
9.199999999999999289e+00	-4.749616080080159009e-01
9.210000000000000853e+00	-4.746399038995150477e-01
9.220000000000000639e+00	-4.743181997910141945e-01
9.230000000000000426e+00	-4.736747915740124881e-01
9.240000000000000213e+00	-4.739964956825133413e-01
9.250000000000000000e+00	-4.723879751400090754e-01
9.259999999999999787e+00	-4.714228628145065159e-01
9.269999999999999574e+00	-4.720662710315082222e-01
9.279999999999999361e+00	-4.720662710315082222e-01
9.289999999999999147e+00	-4.723879751400090754e-01
9.300000000000000711e+00	-4.714228628145065159e-01
9.310000000000000497e+00	-4.717445669230073690e-01
9.320000000000000284e+00	-4.714228628145065159e-01
9.330000000000000071e+00	-4.698143422720022500e-01
9.339999999999999858e+00	-4.711011587060056627e-01
9.349999999999999645e+00	-4.694926381635013968e-01
9.359999999999999432e+00	-4.704577504890039563e-01
9.369999999999999218e+00	-4.701360463805031031e-01
9.380000000000000782e+00	-4.701360463805031031e-01
9.390000000000000568e+00	-4.698143422720022500e-01
9.400000000000000355e+00	-4.685275258379988372e-01
9.410000000000000142e+00	-4.688492299464996904e-01
9.419999999999999929e+00	-4.691709340550005436e-01
9.429999999999999716e+00	-4.678841176209971309e-01
9.439999999999999503e+00	-4.685275258379988372e-01
9.449999999999999289e+00	-4.672407094039954245e-01
9.460000000000000853e+00	-4.678841176209971309e-01
9.470000000000000639e+00	-4.669190052954945713e-01
9.480000000000000426e+00	-4.662755970784928650e-01
9.490000000000000213e+00	-4.662755970784928650e-01
9.500000000000000000e+00	-4.620934436679817736e-01
9.509999999999999787e+00	-4.534074327384587377e-01
9.519999999999999574e+00	-4.350702985539101064e-01
9.529999999999999361e+00	-4.083688575483392924e-01
9.539999999999999147e+00	-3.871363863872829825e-01
9.550000000000000711e+00	-3.826325288682710379e-01
9.560000000000000497e+00	-4.000045507273171097e-01
9.570000000000000284e+00	-4.267059917328879237e-01
9.580000000000000071e+00	-4.476167587854433805e-01
9.589999999999999858e+00	-4.608066272339783609e-01
9.599999999999999645e+00	-4.653104847529903054e-01
9.609999999999999432e+00	-4.669190052954945713e-01
9.619999999999999218e+00	-4.675624135124962777e-01
9.630000000000000782e+00	-4.720662710315082222e-01
9.640000000000000568e+00	-4.907251093245577067e-01
9.650000000000000355e+00	-5.319032352126669139e-01
9.660000000000000142e+00	-5.888448624173179269e-01
9.669999999999999929e+00	-6.017130267573520541e-01
9.679999999999999716e+00	-4.875080682395491749e-01
9.689999999999999503e+00	-1.905751760932616889e-01
9.699999999999999289e+00	2.260316444153431803e-01
9.710000000000000853e+00	4.911158298200462013e-01
9.720000000000000639e+00	3.862402904487680644e-01
9.730000000000000426e+00	-1.942859037080779672e-02
9.740000000000000213e+00	-4.312098492518998682e-01
9.750000000000000000e+00	-6.628368073725141585e-01
9.759999999999999787e+00	-6.962940346566028893e-01
9.769999999999999574e+00	-6.287361718714237213e-01
9.779999999999999361e+00	-5.489535529632121325e-01
9.789999999999999147e+00	-5.029498654475901276e-01
9.800000000000000711e+00	-4.855778435885440558e-01
9.810000000000000497e+00	-4.833259148290380836e-01
9.820000000000000284e+00	-4.836476189375389367e-01
9.830000000000000071e+00	-4.823608025035355240e-01
9.839999999999999858e+00	-4.830042107205372304e-01
9.849999999999999645e+00	-4.817173942865338176e-01
9.859999999999999432e+00	-4.813956901780329645e-01
9.869999999999999218e+00	-4.810739860695321113e-01
9.880000000000000782e+00	-4.804305778525304049e-01
9.890000000000000568e+00	-4.797871696355286986e-01
9.900000000000000355e+00	-4.759267203335184604e-01
9.910000000000000142e+00	-4.694926381635013968e-01
9.919999999999999929e+00	-4.546942491724621505e-01
9.929999999999999716e+00	-4.318532574689015746e-01
9.939999999999999503e+00	-4.070820411143358797e-01
9.949999999999999289e+00	-3.842410494107753038e-01
9.960000000000000853e+00	-3.778069672407582402e-01
9.970000000000000639e+00	-3.893883151467889547e-01
9.980000000000000426e+00	-4.128727150673512369e-01
9.990000000000000213e+00	-4.402175642899237573e-01
